symbol,yahoo_symbol,company_name,isin,isin_valid,segment,exchange,listing_series,current_series,surveillance_band,surveillance_remarks,listing_date,face_value,paidup_value,market_lot,etf_underlying,previous_symbol,symbol_change_date,previous_company_name,name_change_date,nifty_industry,in_nifty50,in_nifty_next50,in_nifty100,in_nifty200,in_nifty500,data_sources,pipeline_run_at
RELIANCE,RELIANCE.NS,Reliance Industries Limited,INE002A01018,True,EQUITY,NSE,EQ,EQ,No Band,-,1995-11-29,10.0,10.0,1.0,,,,,,Oil Gas & Consumable Fuels,True,False,True,True,True,EQUITY_L;sec_list;nifty50;nifty100;nifty200;nifty500,2026-07-06T15:21:16+00:00
RELIGARE,RELIGARE.NS,Religare Enterprises Limited,INE621H01010,True,EQUITY,NSE,EQ,EQ,20,-,2007-11-21,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RELINFRA,RELINFRA.NS,Reliance Infrastructure Limited,INE036A01016,True,EQUITY,NSE,BE,,,,1995-02-08,10.0,10.0,1.0,,REL,2008-05-16,Reliance Energy Limited,2008-05-16,,False,False,False,False,False,EQUITY_L;symbolchange;namechange,2026-07-06T15:21:16+00:00
RELTD,RELTD.NS,Ravindra Energy Limited,INE206N01018,True,EQUITY,NSE,EQ,EQ,20,-,2024-07-30,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
REMSONSIND,REMSONSIND.NS,Remsons Industries Limited,INE474C01023,True,EQUITY,NSE,EQ,EQ,20,-,1996-01-31,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RENUKA,RENUKA.NS,Shree Renuka Sugars Limited,INE087H01022,True,EQUITY,NSE,EQ,EQ,20,-,2005-10-31,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
REPCOHOME,REPCOHOME.NS,Repco Home Finance Limited,INE612J01015,True,EQUITY,NSE,EQ,EQ,20,-,2013-04-01,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
REPL,REPL.NS,Rudrabhishek Enterprises Limited,INE364Z01019,True,EQUITY,NSE,BE,BE,5,-,2020-12-14,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
REPRO,REPRO.NS,Repro India Limited,INE461B01014,True,EQUITY,NSE,EQ,EQ,20,-,2005-12-22,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RESPONIND,RESPONIND.NS,Responsive Industries Limited,INE688D01026,True,EQUITY,NSE,EQ,EQ,20,-,2010-10-29,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RETAIL,RETAIL.NS,JHS Svendgaard Retail Ventures Limited,INE03DD01011,True,EQUITY,NSE,EQ,EQ,20,-,2024-06-26,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RGL,RGL.NS,Renaissance Global Limited,INE722H01024,True,EQUITY,NSE,EQ,EQ,20,-,2007-12-12,2.0,2.0,1.0,,RJL,2019-04-08,Renaissance Jewellery Limited,2019-04-08,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
RHETAN,RHETAN.NS,Rhetan TMT Limited,INE0KKN01029,True,EQUITY,NSE,EQ,EQ,20,-,2025-09-26,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RHFL,RHFL.NS,Reliance Home Finance Limited,INE217K01011,True,EQUITY,NSE,BZ,BZ,5,GSM STAGE - 0,2017-09-22,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RHIM,RHIM.NS,RHI MAGNESITA INDIA LIMITED,INE743M01012,True,EQUITY,NSE,EQ,EQ,20,-,2012-03-12,1.0,1.0,1.0,,ORIENTREF,2021-07-22,Orient Refractories Limited,2021-07-22,Capital Goods,False,False,False,False,True,EQUITY_L;sec_list;symbolchange;namechange;nifty500,2026-07-06T15:21:16+00:00
RHL,RHL.NS,Robust Hotels Limited,INE508K01013,True,EQUITY,NSE,EQ,EQ,20,-,2023-04-25,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RICOAUTO,RICOAUTO.NS,Rico Auto Industries Limited,INE209B01025,True,EQUITY,NSE,EQ,EQ,20,-,2003-05-12,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RIIL,RIIL.NS,Reliance Industrial Infrastructure Limited,INE046A01015,True,EQUITY,NSE,EQ,EQ,20,-,1995-11-29,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RISHABH,RISHABH.NS,Rishabh Instruments Limited,INE0N2P01017,True,EQUITY,NSE,EQ,EQ,20,-,2023-09-11,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RITCO,RITCO.NS,Ritco Logistics Limited,INE01EG01016,True,EQUITY,NSE,EQ,EQ,20,-,2022-04-12,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RITES,RITES.NS,RITES Limited,INE320J01015,True,EQUITY,NSE,EQ,EQ,20,-,2018-07-02,10.0,10.0,1.0,,,,,,Construction,False,False,False,False,True,EQUITY_L;sec_list;nifty500,2026-07-06T15:21:16+00:00
RKDL,RKDL.NS,Ravi Kumar Distilleries Limited,INE722J01012,True,EQUITY,NSE,EQ,EQ,20,-,2010-12-27,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RKEC,RKEC.NS,RKEC Projects Limited,INE786W01010,True,EQUITY,NSE,EQ,EQ,10,-,2020-12-18,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RKFORGE,RKFORGE.NS,Ramkrishna Forgings Limited,INE399G01023,True,EQUITY,NSE,EQ,EQ,20,-,2004-05-05,2.0,2.0,1.0,,,,,,Automobile and Auto Components,False,False,False,False,True,EQUITY_L;sec_list;nifty500,2026-07-06T15:21:16+00:00
RKSWAMY,RKSWAMY.NS,R K Swamy Limited,INE0NQ801033,True,EQUITY,NSE,EQ,EQ,20,-,2024-03-12,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RMC,RMC.NS,RMC Switchgears Limited,INE655V01019,True,EQUITY,NSE,EQ,EQ,20,-,2026-04-01,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RMDRIP,RMDRIP.NS,R M Drip and Sprinklers Systems Limited,INE219Y01026,True,EQUITY,NSE,EQ,EQ,5,-,2025-07-30,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RML,RML.NS,Rane (Madras) Limited,INE050H01012,True,EQUITY,NSE,EQ,EQ,20,-,2005-08-30,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RNBDENIMS,RNBDENIMS.NS,R&B Denims Limited,INE012Q01039,True,EQUITY,NSE,EQ,EQ,5,-,2025-09-04,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
ROHLTD,ROHLTD.NS,Royal Orchid Hotels Limited,INE283H01019,True,EQUITY,NSE,EQ,EQ,20,-,2006-02-06,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
ROLEXRINGS,ROLEXRINGS.NS,Rolex Rings Limited,INE645S01024,True,EQUITY,NSE,EQ,EQ,20,-,2021-08-09,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
ROLLT,ROLLT.NS,Rollatainers Limited,INE927A01040,True,EQUITY,NSE,BE,BE,5,-,2016-11-22,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
ROML,ROML.NS,Raj Oil Mills Limited,INE294G01026,True,EQUITY,NSE,EQ,EQ,20,-,2020-10-06,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
ROSSARI,ROSSARI.NS,Rossari Biotech Limited,INE02A801020,True,EQUITY,NSE,EQ,EQ,20,-,2020-07-23,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
ROSSELLIND,ROSSELLIND.NS,Rossell India Limited,INE847C01020,True,EQUITY,NSE,EQ,EQ,20,-,2012-09-25,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
ROSSTECH,ROSSTECH.NS,Rossell Techsys Limited,INE0OJW01016,True,EQUITY,NSE,EQ,EQ,20,-,2024-12-09,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
ROTO,ROTO.NS,Roto Pumps Limited,INE535D01037,True,EQUITY,NSE,EQ,EQ,20,-,2022-04-21,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
ROUTE,ROUTE.NS,ROUTE MOBILE LIMITED,INE450U01017,True,EQUITY,NSE,EQ,EQ,20,-,2020-09-21,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RPEL,RPEL.NS,Raghav Productivity Enhancers Limited,INE912T01018,True,EQUITY,NSE,EQ,EQ,20,-,2024-08-08,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RPGLIFE,RPGLIFE.NS,RPG Life Sciences Limited,INE105J01010,True,EQUITY,NSE,EQ,EQ,20,-,2008-06-10,8.0,8.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RPOWER,RPOWER.NS,Reliance Power Limited,INE614G01033,True,EQUITY,NSE,EQ,EQ,20,-,2008-02-11,10.0,10.0,1.0,,,,,,Power,False,False,False,False,True,EQUITY_L;sec_list;nifty500,2026-07-06T15:21:16+00:00
RPPINFRA,RPPINFRA.NS,R.P.P. Infra Projects Limited,INE324L01013,True,EQUITY,NSE,EQ,EQ,20,-,2010-12-06,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RPPL,RPPL.NS,Rajshree Polypack Limited,INE760W01023,True,EQUITY,NSE,EQ,EQ,20,-,2021-11-26,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RPSGVENT,RPSGVENT.NS,RPSG VENTURES LIMITED,INE425Y01011,True,EQUITY,NSE,EQ,EQ,5,-,2019-01-25,10.0,10.0,1.0,,CESCVENT,2021-02-01,CESC Ventures Limited,2021-02-01,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
RPTECH,RPTECH.NS,Rashi Peripherals Limited,INE0J1F01024,True,EQUITY,NSE,EQ,EQ,20,-,2024-02-14,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RRIL,RRIL.NS,RRIL Limited,INE951M01037,True,EQUITY,NSE,EQ,EQ,20,-,2026-04-20,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RRKABEL,RRKABEL.NS,R R Kabel Limited,INE777K01022,True,EQUITY,NSE,EQ,EQ,20,-,2023-09-20,5.0,5.0,1.0,,,,,,Capital Goods,False,False,False,False,True,EQUITY_L;sec_list;nifty500,2026-07-06T15:21:16+00:00
RSDFIN,RSDFIN.NS,RSD Finance Limited,INE616F01022,True,EQUITY,NSE,EQ,EQ,20,-,2026-04-20,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RSL,RSL.NS,Rajputana Stainless Limited,INE313L01016,True,EQUITY,NSE,EQ,EQ,20,-,2026-03-19,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RSSOFTWARE,RSSOFTWARE.NS,R. S. Software (India) Limited,INE165B01029,True,EQUITY,NSE,BE,BE,2,-,1999-05-19,5.0,5.0,1.0,,,,RS Software Ltd.,2006-06-15,,False,False,False,False,False,EQUITY_L;sec_list;namechange,2026-07-06T15:21:16+00:00
RSWM,RSWM.NS,RSWM Limited,INE611A01016,True,EQUITY,NSE,BE,BE,5,-,1995-02-15,10.0,10.0,1.0,,RAJASSPG,2006-09-01,Rajasthan Spg. & Wvg. Mills Ltd.,2006-09-01,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
RSYSTEMS,RSYSTEMS.NS,R Systems International Limited,INE411H01032,True,EQUITY,NSE,EQ,EQ,20,-,2006-04-26,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RTNINDIA,RTNINDIA.NS,RattanIndia Enterprises Limited,INE834M01019,True,EQUITY,NSE,EQ,EQ,20,-,2012-07-30,2.0,2.0,1.0,,RTNINFRA,2021-04-07,RattanIndia Infrastructure Limited,2021-04-07,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
RTNPOWER,RTNPOWER.NS,RattanIndia Power Limited,INE399K01017,True,EQUITY,NSE,EQ,EQ,20,-,2009-10-30,10.0,10.0,1.0,,IBPOW,2014-11-20,Indiabulls Power Limited,2014-11-20,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
RUBFILA,RUBFILA.NS,Rubfila International Limited,INE642C01025,True,EQUITY,NSE,EQ,EQ,20,-,2024-08-08,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RUBICON,RUBICON.NS,Rubicon Research Limited,INE506V01022,True,EQUITY,NSE,EQ,EQ,20,-,2025-10-16,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RUBYMILLS,RUBYMILLS.NS,The Ruby Mills Limited,INE301D01026,True,EQUITY,NSE,BE,BE,5,-,1995-03-29,5.0,5.0,100.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RUCHINFRA,RUCHINFRA.NS,Ruchi Infrastructure Limited,INE413B01023,True,EQUITY,NSE,EQ,EQ,20,-,1996-10-16,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RUCHIRA,RUCHIRA.NS,Ruchira Papers Limited,INE803H01014,True,EQUITY,NSE,EQ,EQ,20,-,2006-12-20,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RUDRA,RUDRA.NS,Rudra Global Infra Products Limited,INE027T01023,True,EQUITY,NSE,BE,BE,5,-,2025-12-19,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RUPA,RUPA.NS,Rupa & Company Limited,INE895B01021,True,EQUITY,NSE,EQ,EQ,20,-,2011-12-07,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RUSHIL,RUSHIL.NS,Rushil Decor Limited,INE573K01025,True,EQUITY,NSE,EQ,EQ,20,-,2011-07-07,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RUSTOMJEE,RUSTOMJEE.NS,Keystone Realtors Limited,INE263M01029,True,EQUITY,NSE,EQ,EQ,20,-,2022-11-24,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RVHL,RVHL.NS,Ravinder Heights Limited,INE09E501017,True,EQUITY,NSE,EQ,EQ,20,-,2020-12-18,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
RVNL,RVNL.NS,Rail Vikas Nigam Limited,INE415G01027,True,EQUITY,NSE,EQ,EQ,No Band,-,2019-04-11,10.0,10.0,1.0,,,,,,Construction,False,False,False,True,True,EQUITY_L;sec_list;nifty200;nifty500,2026-07-06T15:21:16+00:00
RVTH,RVTH.NS,Revathi Equipment India Limited,INE0DAB01012,True,EQUITY,NSE,EQ,EQ,20,-,2024-09-11,10.0,10.0,1.0,,REVATHIEQU,2024-11-26,,,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange,2026-07-06T15:21:16+00:00
S&SPOWER,S&SPOWER.NS,S&S Power Switchgears Limited,INE902B01017,True,EQUITY,NSE,EQ,EQ,5,-,1995-09-27,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SAATVIKGL,SAATVIKGL.NS,Saatvik Green Energy Limited,INE13B501022,True,EQUITY,NSE,EQ,EQ,10,-,2025-09-26,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SABEVENTS,SABEVENTS.NS,Sab Events & Governance Now Media Limited,INE860T01019,True,EQUITY,NSE,BE,BE,5,GSM STAGE - 0,2016-09-15,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SADBHAV,SADBHAV.NS,Sadbhav Engineering Limited,INE226H01026,True,EQUITY,NSE,EQ,EQ,10,-,2006-03-01,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SADBHIN,SADBHIN.NS,Sadbhav Infrastructure Project Limited,INE764L01010,True,EQUITY,NSE,BE,BE,5,-,2015-09-16,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SADHNANIQ,SADHNANIQ.NS,Sadhana Nitrochem Limited,INE888C01040,True,EQUITY,NSE,BE,BE,2,-,2023-05-05,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SAFARI,SAFARI.NS,Safari Industries (India) Limited,INE429E01023,True,EQUITY,NSE,EQ,EQ,20,-,2019-09-12,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SAGARDEEP,SAGARDEEP.NS,Sagardeep Alloys Limited,INE976T01013,True,EQUITY,NSE,EQ,EQ,20,-,2019-01-25,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SAGCEM,SAGCEM.NS,Sagar Cements Limited,INE229C01021,True,EQUITY,NSE,EQ,EQ,20,-,2007-01-29,2.0,2.0,1.0,,SAGARCEM,2007-01-29,,,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange,2026-07-06T15:21:16+00:00
SAGILITY,SAGILITY.NS,SAGILITY LIMITED,INE0W2G01015,True,EQUITY,NSE,EQ,EQ,20,-,2024-11-12,10.0,10.0,1.0,,,,Sagility India Limited,2025-09-22,Information Technology,False,False,False,False,True,EQUITY_L;sec_list;namechange;nifty500,2026-07-06T15:21:16+00:00
SAHLIBHFI,SAHLIBHFI.NS,Shalibhadra Finance Limited,INE861D01011,True,EQUITY,NSE,EQ,EQ,20,-,2026-04-10,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SAHYADRI,SAHYADRI.NS,Sahyadri Industries Limited,INE280H01015,True,EQUITY,NSE,EQ,EQ,20,-,2023-04-06,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SAIL,SAIL.NS,Steel Authority of India Limited,INE114A01011,True,EQUITY,NSE,EQ,EQ,No Band,-,1995-07-06,10.0,10.0,1.0,,,,,,Metals & Mining,False,False,False,True,True,EQUITY_L;sec_list;nifty200;nifty500,2026-07-06T15:21:16+00:00
SAILIFE,SAILIFE.NS,Sai Life Sciences Limited,INE570L01029,True,EQUITY,NSE,EQ,EQ,20,-,2024-12-18,1.0,1.0,1.0,,,,,,Healthcare,False,False,False,False,True,EQUITY_L;sec_list;nifty500,2026-07-06T15:21:16+00:00
SAIPARENT,SAIPARENT.NS,Sai Parenterals Limited,INE0H9F01037,True,EQUITY,NSE,EQ,EQ,20,-,2026-04-02,5.0,5.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SAKAR,SAKAR.NS,Sakar Healthcare Limited,INE732S01012,True,EQUITY,NSE,EQ,EQ,10,-,2019-04-11,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SAKHTISUG,SAKHTISUG.NS,Sakthi Sugars Limited,INE623A01011,True,EQUITY,NSE,EQ,EQ,20,-,1995-09-06,10.0,10.0,1.0,,,,Sakthi Sugars Ltd.,1996-05-01,,False,False,False,False,False,EQUITY_L;sec_list;namechange,2026-07-06T15:21:16+00:00
SAKSOFT,SAKSOFT.NS,Saksoft Limited,INE667G01023,True,EQUITY,NSE,EQ,EQ,10,-,2005-05-09,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SAKUMA,SAKUMA.NS,Sakuma Exports Limited,INE190H01024,True,EQUITY,NSE,BE,BE,5,-,2006-03-08,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SALASAR,SALASAR.NS,Salasar Techno Engineering Limited,INE170V01027,True,EQUITY,NSE,EQ,EQ,20,-,2017-07-25,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SALONA,SALONA.NS,Salona Cotspin Limited,INE498E01010,True,EQUITY,NSE,EQ,EQ,20,-,2016-06-16,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SALSTEEL,SALSTEEL.NS,S.A.L. Steel Limited,INE658G01014,True,EQUITY,NSE,BE,BE,5,-,2004-11-24,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SALZERELEC,SALZERELEC.NS,Salzer Electronics Limited,INE457F01013,True,EQUITY,NSE,EQ,EQ,20,-,2015-12-02,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SAMBHAAV,SAMBHAAV.NS,Sambhaav Media Limited,INE699B01027,True,EQUITY,NSE,EQ,EQ,10,-,1996-06-05,1.0,1.0,1.0,,PERLENGINF,2005-10-18,Pearl Energy & Infrastructures Ltd.,2001-11-19,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
SAMBHV,SAMBHV.NS,Sambhv Steel Tubes Limited,INE12NJ01018,True,EQUITY,NSE,EQ,EQ,20,-,2025-07-02,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SAMHI,SAMHI.NS,Samhi Hotels Limited,INE08U801020,True,EQUITY,NSE,EQ,EQ,20,-,2023-09-22,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SAMMAANCAP,SAMMAANCAP.NS,Sammaan Capital Limited,INE148I01020,True,EQUITY,NSE,EQ,EQ,20,-,2013-07-23,2.0,2.0,1.0,,IBULHSGFIN,2024-07-26,Indiabulls Housing Finance Limited,2024-07-26,Financial Services,False,False,False,False,True,EQUITY_L;sec_list;symbolchange;namechange;nifty500,2026-07-06T15:21:16+00:00
SAMPANN,SAMPANN.NS,Sampann Utpadan India Limited,INE735M01018,True,EQUITY,NSE,EQ,EQ,20,-,2012-07-27,10.0,10.0,1.0,,SEPOWER,2023-08-23,S.E. Power Limited,2023-08-23,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
SANATHAN,SANATHAN.NS,Sanathan Textiles Limited,INE0JPD01013,True,EQUITY,NSE,EQ,EQ,10,-,2024-12-27,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SANDESH,SANDESH.NS,The Sandesh Limited,INE583B01015,True,EQUITY,NSE,EQ,EQ,20,-,2002-11-26,10.0,10.0,1.0,,,,Sandesh Ltd,2002-11-26,,False,False,False,False,False,EQUITY_L;sec_list;namechange,2026-07-06T15:21:16+00:00
SANDHAR,SANDHAR.NS,Sandhar Technologies Limited,INE278H01035,True,EQUITY,NSE,EQ,EQ,20,-,2018-04-02,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SANDUMA,SANDUMA.NS,Sandur Manganese & Iron Ores Limited,INE149K01016,True,EQUITY,NSE,EQ,EQ,20,-,2023-09-07,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SANGAMIND,SANGAMIND.NS,Sangam (India) Limited,INE495C01010,True,EQUITY,NSE,EQ,EQ,20,-,1996-07-17,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SANGHVIMOV,SANGHVIMOV.NS,Sanghvi Movers Limited,INE989A01032,True,EQUITY,NSE,EQ,EQ,20,-,2007-01-24,1.0,1.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SANGINITA,SANGINITA.NS,Sanginita Chemicals Limited,INE753W01010,True,EQUITY,NSE,BE,BE,2,-,2019-07-15,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SANOFI,SANOFI.NS,Sanofi India Limited,INE058A01010,True,EQUITY,NSE,EQ,EQ,20,-,2003-05-19,10.0,10.0,1.0,,AVENTIS,2012-07-11,Aventis Pharma Limited,2012-07-11,,False,False,False,False,False,EQUITY_L;sec_list;symbolchange;namechange,2026-07-06T15:21:16+00:00
SANOFICONR,SANOFICONR.NS,Sanofi Consumer Healthcare India Limited,INE0UOS01011,True,EQUITY,NSE,EQ,EQ,20,-,2024-09-13,10.0,10.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
SANSERA,SANSERA.NS,Sansera Engineering Limited,INE953O01021,True,EQUITY,NSE,EQ,EQ,20,-,2021-09-24,2.0,2.0,1.0,,,,,,,False,False,False,False,False,EQUITY_L;sec_list,2026-07-06T15:21:16+00:00
